Time FPS FVS FVT FDS SHD SB PIN WHB WHT BFS BFF BG BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC DIN RelFPS RelFVS RelFVT RelFDS RelSHD RelSB RelPIN RelWHB RelWHT RelBFS RelBFF RelBG RelBML RelBMS RelZL RelBD RelMA RelSG RelBC RelZG RelPL RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
1.630000e+02 1118.780631 1029348.262825 5208.432398 42290.846025 147283.774962 93.214152 536.725355 1377.948908 768.172885 1213.203567 12106.540178 2216.734091 2509.299620 19451.784175 999992.084491 99509.450313 244597.372658 2444.273897 1241281.138083 4269839.234150 5018926.614866 59463830.609435 744628.884858 43467182.886549 23335290.087796 2209458.876895 2077330.055119 11562552.694348 42205906.856554 0.000000 4322037398.540660 0.834883 2.106039 0.883148 0.878774 0.965473 1.102379 1.001067 1.008791 1.015852 0.991486 0.989402 0.905808 1.025357 0.993556 1.105555 0.957789 0.999481 0.998786 0.995622 1.139682 1.650565 1.051202 1.136546 1.159559 62.285285 1.063314 0.999726 1.112908 1.015591 1.000000 2.036509 0.000046 0.000000 22.600000 1880511319.896937 18.604735 0.060820
1.640000e+02 1119.264192 1029353.620666 5209.158983 42321.214384 147252.254954 93.201543 536.731419 1378.225656 768.266948 1213.137987 12105.701201 2215.522661 2509.715830 19450.921550 999856.123273 99483.557706 244596.592837 2444.253691 1241247.520101 4269918.687860 5018086.070449 59451517.976848 744650.536282 43471807.386724 23331641.669185 2210519.494204 2077326.605757 11568919.903445 42209805.584087 0.000000 4322149262.347163 0.835244 2.106050 0.883271 0.879405 0.965266 1.102230 1.001078 1.008994 1.015977 0.991432 0.989333 0.905313 1.025527 0.993512 1.105405 0.957540 0.999478 0.998778 0.995595 1.139703 1.650289 1.050985 1.136579 1.159683 62.275547 1.063824 0.999724 1.113521 1.015685 1.000000 2.036562 0.000046 0.000000 22.600000 1880480001.737857 18.589888 0.060820
1.650000e+02 1119.747547 1029359.344451 5209.885402 42351.599121 147220.756720 93.188956 536.737482 1378.502404 768.360999 1213.072411 12104.862325 2214.313572 2510.132112 19450.058573 999720.408539 99457.679019 244595.813476 2444.233472 1241213.903176 4269998.117819 5017245.811604 59439160.095345 744672.192458 43476426.908843 23327965.144315 2211580.832844 2077323.157006 11575284.739531 42213704.310287 0.000000 4322259909.432545 0.835605 2.106061 0.883394 0.880037 0.965060 1.102081 1.001089 1.009196 1.016101 0.991378 0.989265 0.904819 1.025698 0.993467 1.105254 0.957291 0.999475 0.998770 0.995568 1.139725 1.650012 1.050766 1.136612 1.159806 62.265734 1.064335 0.999723 1.114133 1.015778 1.000000 2.036614 0.000046 0.000000 22.600000 1880448690.935249 18.575057 0.060820
1.660000e+02 1120.231135 1029366.354256 5210.612007 42356.416356 147189.599897 93.176742 536.743629 1378.779152 768.455229 1213.008117 12104.050089 2213.112942 2510.532303 19449.226144 999584.892316 99431.901628 244595.047433 2444.213576 1241180.401181 4270075.632658 5016405.772825 59426929.789864 744692.856301 43480925.901164 23324263.825466 2212640.498794 2077319.720567 11581651.009245 42217602.438164 0.000000 4322368948.937108 0.835966 2.106076 0.883517 0.880137 0.964856 1.101937 1.001101 1.009399 1.016226 0.991326 0.989198 0.904329 1.025861 0.993425 1.105105 0.957043 0.999471 0.998762 0.995541 1.139745 1.649736 1.050550 1.136644 1.159926 62.255855 1.064845 0.999721 1.114746 1.015872 1.000000 2.036666 0.000046 0.000000 22.600000 1880417388.476357 18.560209 0.060819
1.670000e+02 1120.714518 1029373.691522 5211.338446 42361.227967 147158.464103 93.164548 536.749775 1379.055900 768.549448 1212.943828 12103.237980 2211.914622 2510.932559 19448.393459 999449.636774 99406.138096 244594.281829 2444.193667 1241146.900262 4270153.124702 5015566.103828 59414686.821684 744713.526107 43485420.083658 23320538.298276 2213700.911702 2077316.285019 11588014.912058 42221500.592781 0.000000 4322476781.480985 0.836327 2.106091 0.883641 0.880237 0.964652 1.101792 1.001112 1.009601 1.016350 0.991273 0.989132 0.903839 1.026025 0.993382 1.104955 0.956795 0.999468 0.998754 0.995514 1.139766 1.649460 1.050333 1.136675 1.160046 62.245911 1.065355 0.999719 1.115359 1.015966 1.000000 2.036716 0.000046 0.000000 22.600000 1880386096.484252 18.545375 0.060819
1.680000e+02 1121.197696 1029381.348712 5212.064719 42366.034288 147127.349310 93.152375 536.755920 1379.332654 768.643655 1212.879543 12102.425998 2210.718609 2511.332880 19447.560518 999314.641206 99380.388396 244593.516664 2444.173746 1241113.400352 4270230.593922 5014726.665692 59402368.626008 744734.201932 43489909.475649 23316788.855272 2214762.055290 2077312.850467 11594376.485692 42225398.778589 0.000000 4322583362.077937 0.836687 2.106107 0.883764 0.880336 0.964448 1.101649 1.001124 1.009804 1.016475 0.991221 0.989066 0.903350 1.026188 0.993340 1.104806 0.956547 0.999465 0.998745 0.995487 1.139787 1.649184 1.050116 1.136707 1.160166 62.235903 1.065866 0.999718 1.115971 1.016060 1.000000 2.036767 0.000046 0.000000 22.600000 1880354811.762420 18.530557 0.060819
1.690000e+02 1121.680670 1029389.318486 5212.790826 42370.834989 147096.255485 93.140222 536.762063 1379.609407 768.737849 1212.815263 12101.614144 2209.524897 2511.733266 19446.727324 999179.904517 99354.652547 244592.751937 2444.153812 1241079.901550 4270308.036426 5013887.475540 59389984.260938 744754.883391 43494394.049999 23313015.599865 2215823.913282 2077309.416750 11600735.767292 42229297.000012 0.000000 4322688659.029737 0.837048 2.106123 0.883887 0.880436 0.964244 1.101505 1.001135 1.010007 1.016599 0.991168 0.988999 0.902863 1.026352 0.993297 1.104657 0.956299 0.999462 0.998737 0.995460 1.139807 1.648908 1.049897 1.136739 1.160285 62.225832 1.066377 0.999716 1.116583 1.016154 1.000000 2.036816 0.000046 0.000000 22.600000 1880323534.360760 18.515753 0.060819
1.700000e+02 1122.163439 1029397.593689 5213.516768 42375.630353 147065.182598 93.128090 536.768206 1379.886161 768.832032 1212.750987 12100.802417 2208.333482 2512.133718 19445.893874 999045.425998 99328.930524 244591.987646 2444.133864 1241046.403801 4270385.452195 5013048.528649 59377530.604991 744775.570482 43498873.817466 23309218.682607 2216886.470020 2077305.983956 11607092.793394 42233195.261221 0.000000 4322792653.330842 0.837408 2.106140 0.884010 0.880536 0.964040 1.101361 1.001147 1.010209 1.016724 0.991116 0.988933 0.902376 1.026515 0.993255 1.104508 0.956051 0.999459 0.998729 0.995434 1.139828 1.648632 1.049677 1.136770 1.160405 62.215697 1.066888 0.999714 1.117195 1.016247 1.000000 2.036865 0.000046 0.000000 22.600000 1880292264.275879 18.500964 0.060819
1.710000e+02 1122.646005 1029406.167351 5214.242544 42380.420276 147034.130619 93.115978 536.774347 1380.162916 768.926204 1212.686717 12099.990818 2207.144360 2512.534235 19445.060171 998911.205322 99303.222348 244591.223792 2444.113904 1241012.907221 4270462.845076 5012209.926582 59365040.591598 744796.263574 43503348.821493 23305398.193970 2217949.709834 2077302.551893 11613447.599942 42237093.566368 0.000000 4322895303.686278 0.837768 2.106157 0.884133 0.880635 0.963837 1.101218 1.001158 1.010412 1.016848 0.991063 0.988867 0.901890 1.026679 0.993212 1.104360 0.955804 0.999456 0.998721 0.995407 1.139849 1.648356 1.049456 1.136802 1.160524 62.205500 1.067400 0.999713 1.117807 1.016341 1.000000 2.036914 0.000046 0.000000 22.600000 1880261001.399262 18.486189 0.060818
1.720000e+02 1123.128367 1029415.032672 5214.968155 42385.204607 147003.099516 93.103886 536.780488 1380.439671 769.020364 1212.622450 12099.179346 2205.957527 2512.934817 19444.226215 998777.241782 99277.527940 244590.460373 2444.093930 1240979.411517 4270540.215040 5011371.558655 59352473.912920 744816.962669 43507819.069550 23301554.383156 2219013.618182 2077299.121060 11619800.222299 42240991.919167 0.000000 4322996630.208200 0.838128 2.106175 0.884256 0.880735 0.963633 1.101075 1.001170 1.010614 1.016973 0.991011 0.988800 0.901405 1.026843 0.993170 1.104212 0.955557 0.999453 0.998713 0.995380 1.139869 1.648081 1.049234 1.136833 1.160643 62.195240 1.067912 0.999711 1.118418 1.016435 1.000000 2.036961 0.000046 0.000000 22.600000 1880229745.884097 18.471429 0.060818
1.730000e+02 1123.611019 1029424.876192 5215.694062 42390.018202 146972.245802 93.092179 536.786699 1380.716426 769.114714 1212.558969 12098.384223 2204.777063 2513.325578 19443.410931 998643.548850 99251.888713 244589.703555 2444.074108 1240945.971664 4270615.473496 5010533.358141 59339992.382143 744836.633229 43512174.827103 23297694.296590 2220077.085141 2077295.695725 11626152.373764 42244889.983702 0.000000 4323096164.918514 0.838488 2.106196 0.884379 0.880835 0.963431 1.100937 1.001181 1.010817 1.017098 0.990959 0.988735 0.900922 1.027002 0.993128 1.104064 0.955310 0.999450 0.998705 0.995353 1.139889 1.647805 1.049013 1.136863 1.160759 62.184937 1.068424 0.999710 1.119029 1.016529 1.000000 2.037008 0.000046 0.000000 22.600000 1880198497.385148 18.456649 0.060818
1.740000e+02 1124.093466 1029434.983551 5216.419803 42394.826160 146941.412622 93.080491 536.792910 1380.333890 769.209053 1212.495493 12097.589225 2203.598865 2513.716402 19442.595405 998510.110711 99226.263232 244588.947158 2444.054273 1240912.532868 4270690.710013 5009695.470364 59327425.819311 744856.309976 43516526.020402 23293814.739858 2221141.215677 2077292.271299 11632502.384375 42248788.117274 0.000000 4323194339.149060 0.838848 2.106216 0.884502 0.880935 0.963229 1.100798 1.001193 1.010537 1.017222 0.990907 0.988670 0.900441 1.027162 0.993086 1.103916 0.955063 0.999447 0.998697 0.995326 1.139910 1.647529 1.048791 1.136893 1.160876 62.174582 1.068936 0.999708 1.119641 1.016623 1.000000 2.037055 0.000046 0.000000 22.600000 1880167255.358968 18.394555 0.060818
1.750000e+02 1124.575708 1029445.348823 5217.145378 42399.628471 146910.599944 93.068821 536.799119 1379.292086 769.303381 1212.432021 12096.794352 2202.422927 2514.107287 19441.779636 998376.926680 99200.651474 244588.191182 2444.034424 1240879.095068 4270765.924552 5008857.791797 59314764.029824 744875.992901 43520872.661871 23289915.602036 2222205.995167 2077288.847889 11638850.287835 42252686.323018 0.000000 4323291146.339837 0.839208 2.106237 0.884625 0.881035 0.963027 1.100660 1.001204 1.009774 1.017347 0.990855 0.988606 0.899961 1.027322 0.993045 1.103769 0.954817 0.999443 0.998689 0.995299 1.139930 1.647254 1.048567 1.136923 1.160992 62.164174 1.069448 0.999706 1.120252 1.016716 1.000000 2.037100 0.000046 0.000000 22.600000 1880136020.574212 18.285149 0.060818
1.760000e+02 1125.057746 1029455.966222 5217.870811 42404.425581 146879.807742 93.057170 536.805320 1378.250327 769.397698 1212.368554 12095.999605 2201.249246 2514.498234 19440.963624 998243.996695 99175.053423 244587.435626 2444.014561 1240845.658243 4270841.123324 5008020.404625 59302038.084343 744895.682614 43525214.823885 23285996.797398 2223271.409181 2077285.425514 11645196.117338 42256584.603996 0.000000 4323386542.086257 0.839568 2.106259 0.884748 0.881134 0.962825 1.100523 1.001216 1.009012 1.017472 0.990803 0.988541 0.899481 1.027482 0.993003 1.103622 0.954570 0.999440 0.998680 0.995273 1.139950 1.646979 1.048342 1.136953 1.161107 62.153714 1.069961 0.999705 1.120862 1.016810 1.000000 2.037145 0.000046 0.000000 22.600000 1880104793.054417 18.175762 0.060817
1.770000e+02 1125.539580 1029466.830105 5218.596079 42409.217423 146849.035985 93.045538 536.811519 1377.208619 769.492003 1212.305092 12095.204984 2200.077816 2514.889244 19440.147371 998111.320069 99149.469110 244586.680490 2443.994685 1240812.222549 4270916.306297 5007183.341799 59289253.239769 744915.379089 43529552.513012 23282058.240670 2224337.443229 2077282.003915 11651539.905601 42260482.963278 0.000000 4323480511.047151 0.839927 2.106281 0.884871 0.881234 0.962623 1.100385 1.001228 1.008249 1.017597 0.990751 0.988476 0.899002 1.027641 0.992961 1.103476 0.954324 0.999437 0.998672 0.995246 1.139970 1.646703 1.048116 1.136984 1.161223 62.143202 1.070474 0.999703 1.121473 1.016904 1.000000 2.037189 0.000046 0.000000 22.600000 1880073572.876408 18.066392 0.060817
1.780000e+02 1126.021210 1029477.934961 5219.321181 42414.003761 146818.284645 93.033924 536.817717 1376.166960 769.586296 1212.241633 12094.410489 2198.908634 2515.280317 19439.330877 997978.895492 99123.898554 244585.925772 2443.974794 1240778.788087 4270991.467193 5006346.557620 59276395.728328 744935.081689 43533885.673704 23278099.975152 2225404.083237 2077278.582924 11657881.684806 42264381.403779 0.000000 4323573045.793361 0.840287 2.106304 0.884994 0.881333 0.962422 1.100248 1.001239 1.007486 1.017721 0.990699 0.988411 0.898524 1.027801 0.992920 1.103329 0.954078 0.999434 0.998664 0.995219 1.139990 1.646428 1.047889 1.137014 1.161339 62.132637 1.070987 0.999701 1.122083 1.016998 1.000000 2.037233 0.000046 0.000000 22.600000 1880042359.934310 17.957041 0.060817
1.790000e+02 1126.502635 1029489.275411 5220.046119 42418.784808 146787.553691 93.022329 536.823914 1375.125353 769.680576 1212.178180 12093.616121 2197.741694 2515.671453 19438.514141 997846.722277 99098.341722 244585.171472 2443.954889 1240745.354767 4271066.605970 5005510.065901 59263530.915708 744954.790387 43538214.307974 23274121.948997 2226471.315787 2077275.162692 11664221.486616 42268279.928165 0.000000 4323664155.286242 0.840646 2.106327 0.885117 0.881433 0.962220 1.100111 1.001251 1.006724 1.017846 0.990648 0.988346 0.898048 1.027961 0.992878 1.103183 0.953832 0.999431 0.998656 0.995192 1.140010 1.646153 1.047661 1.137044 1.161454 62.122019 1.071501 0.999700 1.122694 1.017092 1.000000 2.037276 0.000046 0.000000 22.600000 1880011154.210237 17.847708 0.060817
1.800000e+02 1126.984396 1029501.737373 5220.771365 42423.610025 146756.986975 93.011120 536.830209 1374.083795 769.775079 1212.115630 12092.840551 2196.582009 2516.051256 19437.719004 997714.995027 99072.831191 244584.423096 2443.935124 1240711.966230 4271139.778701 5004673.854795 59250773.970157 744973.599080 43542434.732112 23270131.475292 2227538.358833 2077271.747395 11670560.418538 42272178.107980 0.000000 4323753300.847871 0.841005 2.106353 0.885240 0.881533 0.962020 1.099978 1.001262 1.005961 1.017971 0.990596 0.988282 0.897574 1.028116 0.992837 1.103037 0.953586 0.999428 0.998648 0.995165 1.140029 1.645878 1.047436 1.137072 1.161567 62.111368 1.072015 0.999698 1.123304 1.017185 1.000000 2.037318 0.000046 0.000000 22.600000 1879979953.272508 17.738355 0.060817
1.810000e+02 1127.465951 1029514.406849 5221.496447 42428.429833 146726.440337 92.999927 536.836503 1373.042284 769.869571 1212.053086 12092.065104 2195.424543 2516.431118 19436.923637 997583.516660 99047.334170 244583.675123 2443.915345 1240678.578212 4271212.930195 5003837.894020 59237892.600717 744992.414022 43546650.797531 23266124.904449 2228605.986008 2077268.333904 11676897.425867 42276076.396060 0.000000 4323841002.938062 0.841365 2.106379 0.885363 0.881633 0.961820 1.099846 1.001274 1.005199 1.018096 0.990545 0.988219 0.897101 1.028271 0.992797 1.102892 0.953341 0.999425 0.998640 0.995139 1.140049 1.645603 1.047208 1.137101 1.161679 62.100673 1.072528 0.999696 1.123914 1.017279 1.000000 2.037359 0.000046 0.000000 22.600000 1879948752.179103 17.629019 0.060816
1.820000e+02 1127.947434 1029527.307893 5222.206933 42433.244050 146695.913748 92.988752 536.842796 1372.000570 769.964049 1211.990546 12091.289780 2194.269291 2516.811038 19436.128042 997452.286533 99021.850887 244582.927553 2443.895551 1240645.191651 4271286.060403 5003002.202202 59224920.958000 745011.235196 43550862.513311 23262102.022588 2229674.182328 2077264.920627 11683232.538403 42279974.795001 0.000000 4323927218.335639 0.841724 2.106405 0.885484 0.881733 0.961619 1.099713 1.001286 1.004436 1.018221 0.990494 0.988156 0.896629 1.028427 0.992756 1.102747 0.953096 0.999422 0.998632 0.995112 1.140068 1.645328 1.046979 1.137130 1.161792 62.089936 1.073042 0.999695 1.124523 1.017373 1.000000 2.037400 0.000046 0.000000 22.600000 1879917558.450485 17.519674 0.060816
1.830000e+02 1128.428713 1029540.407368 5222.917270 42438.053104 146665.407181 92.977593 536.849087 1370.958869 770.058515 1211.928010 12090.514581 2193.116248 2517.191017 19435.332217 997321.303197 98996.381313 244582.180383 2443.875743 1240611.806467 4271359.161611 5002166.778675 59211861.908847 745030.061806 43555069.809772 23258062.675825 2230742.935157 2077261.507690 11689565.785415 42283873.306560 0.000000 4324011925.058508 0.842083 2.106432 0.885604 0.881833 0.961419 1.099582 1.001298 1.003674 1.018346 0.990443 0.988092 0.896158 1.028582 0.992715 1.102602 0.952851 0.999419 0.998624 0.995085 1.140088 1.645053 1.046748 1.137159 1.161904 62.079154 1.073557 0.999693 1.125133 1.017467 1.000000 2.037440 0.000046 0.000000 22.600000 1879886371.891340 17.410345 0.060816
1.840000e+02 1128.909787 1029553.700890 5223.627456 42442.856880 146634.920608 92.966452 536.855378 1369.917182 770.152970 1211.865479 12089.739504 2191.965410 2517.571056 19434.536165 997190.565991 98970.925240 244581.433614 2443.855920 1240578.421864 4271432.233774 5001331.626596 59198715.071426 745048.893825 43559272.692992 23254006.768461 2231812.233595 2077258.096450 11695897.195701 42287771.931874 0.000000 4324095106.224313 0.842442 2.106459 0.885724 0.881933 0.961220 1.099450 1.001309 1.002911 1.018471 0.990392 0.988029 0.895687 1.028737 0.992675 1.102458 0.952606 0.999416 0.998616 0.995058 1.140107 1.644779 1.046516 1.137187 1.162016 62.068328 1.074071 0.999691 1.125742 1.017561 1.000000 2.037479 0.000046 0.000000 22.600000 1879855192.575629 17.301032 0.060816
1.850000e+02 1063.558994 1029567.184176 5224.337492 42447.654631 146604.454000 92.955327 536.861667 1368.875507 770.247412 1211.802952 12088.964552 2190.816771 2517.951154 19433.739884 997060.075005 98945.482888 244580.687245 2443.836081 1240545.038746 4271505.284084 5000496.748088 59185479.469273 745067.731990 43563471.243507 23249934.255617 2232882.063510 2077254.685377 11702226.797765 42291670.673257 0.000000 4324176754.754245 0.793675 2.106487 0.885845 0.882032 0.961020 1.099318 1.001321 1.002148 1.018596 0.990341 0.987966 0.895218 1.028893 0.992634 1.102313 0.952361 0.999413 0.998607 0.995031 1.140127 1.644504 1.046282 1.137216 1.162128 62.057458 1.074586 0.999690 1.126352 1.017654 1.000000 2.037517 0.000046 0.000000 22.600000 1879824020.503474 21.917546 0.060816
1.860000e+02 1064.358902 1029580.841198 5225.046944 42452.447099 146574.007329 92.944219 536.867932 1367.833844 770.341842 1211.740430 12088.189724 2189.670329 2518.331311 19432.943375 996929.783812 98920.054079 244579.941274 2443.816228 1240511.656435 4271578.312774 4999662.103029 59172150.454605 745086.564439 43567665.273516 23245845.094770 2233952.414252 2077251.275615 11708554.619575 42295569.531776 0.000000 4324256860.331848 0.794272 2.106515 0.885965 0.882132 0.960820 1.099187 1.001333 1.001386 1.018720 0.990290 0.987902 0.894750 1.029048 0.992593 1.102169 0.952116 0.999410 0.998599 0.995005 1.140146 1.644230 1.046046 1.137245 1.162240 62.046544 1.075101 0.999688 1.126961 1.017748 1.000000 2.037555 0.000047 0.000000 22.600000 1879792855.646733 21.785347 0.060815
1.870000e+02 1065.158683 1029594.801442 5225.756323 42457.250139 146543.578626 92.933182 536.874224 1366.515445 770.436308 1211.677730 12087.411252 2188.524781 2518.713825 19432.142233 996799.785370 98894.626649 244579.195837 2443.796359 1240478.259886 4271651.111163 4998827.718726 59158745.014227 745105.270349 43571849.353395 23241743.952055 2235023.822811 2077247.864029 11714879.763417 42299468.299649 0.000000 4324335342.070153 0.794868 2.106543 0.886085 0.882232 0.960621 1.099056 1.001345 1.000421 1.018845 0.990239 0.987839 0.894281 1.029204 0.992552 1.102026 0.951871 0.999407 0.998591 0.994978 1.140166 1.643955 1.045809 1.137273 1.162351 62.035597 1.075617 0.999686 1.127570 1.017842 1.000000 2.037592 0.000047 0.000000 22.600000 1879761693.966769 21.633290 0.060815
1.880000e+02 1065.958213 1029608.936854 5226.465552 42462.047721 146513.169802 92.922162 536.880515 1365.856348 770.530762 1211.615035 12086.632906 2187.381422 2519.096400 19431.340862 996670.031134 98869.212689 244578.450801 2443.776474 1240444.863873 4271723.888061 4997993.622307 59145248.241991 745123.982351 43576029.117486 23237626.603167 2236095.719900 2077244.454223 11721203.193500 42303367.186411 0.000000 4324412254.682523 0.795465 2.106572 0.886206 0.882332 0.960422 1.098926 1.001356 0.999938 1.018970 0.990187 0.987775 0.893814 1.029361 0.992511 1.101882 0.951627 0.999404 0.998583 0.994951 1.140185 1.643681 1.045570 1.137302 1.162463 62.024607 1.076133 0.999685 1.128178 1.017936 1.000000 2.037628 0.000047 0.000000 22.600000 1879730527.321305 21.528581 0.060815
1.890000e+02 1066.757501 1029623.243571 5227.174632 42466.877770 146482.780830 92.911159 536.886805 1365.856549 770.625205 1211.552344 12085.854685 2186.240249 2519.479035 19430.539262 996540.520332 98843.812500 244577.706164 2443.756573 1240411.469637 4271796.643408 4997159.803459 59131655.643508 745142.700403 43580204.564792 23233493.106067 2237168.091777 2077241.044079 11727524.936746 42307266.194391 0.000000 4324487589.553247 0.796062 2.106601 0.886326 0.882432 0.960222 1.098796 1.001368 0.999938 1.019095 0.990136 0.987711 0.893348 1.029517 0.992470 1.101739 0.951382 0.999401 0.998575 0.994924 1.140205 1.643407 1.045330 1.137330 1.162574 62.013574 1.076649 0.999683 1.128787 1.018030 1.000000 2.037664 0.000047 0.000000 22.600000 1879699367.904431 21.471217 0.060815
1.900000e+02 1067.556549 1029637.717814 5227.883562 42471.702558 146452.411683 92.900171 536.893094 1365.856749 770.719636 1211.489657 12085.076590 2185.101257 2519.861733 19429.737433 996411.252839 98818.425770 244576.961926 2443.736655 1240378.075966 4271869.381526 4996326.271605 59117969.612461 745161.424911 43584375.736779 23229343.542616 2238240.929990 2077237.635661 11733845.019459 42311165.324018 0.000000 4324561334.733357 0.796658 2.106631 0.886446 0.882532 0.960023 1.098666 1.001380 0.999938 1.019220 0.990085 0.987648 0.892882 1.029673 0.992430 1.101596 0.951138 0.999398 0.998567 0.994897 1.140224 1.643133 1.045088 1.137359 1.162686 62.002499 1.077165 0.999682 1.129395 1.018124 1.000000 2.037699 0.000047 0.000000 22.600000 1879668215.663750 21.413871 0.060815
1.910000e+02 1068.354822 1029652.356113 5228.592343 42476.521890 146422.062331 92.889200 536.899382 1365.856950 770.814055 1211.426974 12084.298619 2183.964441 2520.244491 19428.935375 996282.227992 98793.052734 244576.218085 2443.716721 1240344.683818 4271942.102350 4995493.024000 59104187.434813 745180.155838 43588542.629596 23225178.023254 2239314.221842 2077234.227345 11740163.467694 42315064.577256 0.000000 4324633482.794308 0.797254 2.106661 0.886566 0.882632 0.959824 1.098536 1.001391 0.999938 1.019345 0.990034 0.987584 0.892418 1.029830 0.992389 1.101453 0.950894 0.999395 0.998559 0.994871 1.140244 1.642859 1.044844 1.137388 1.162797 61.991380 1.077682 0.999680 1.130003 1.018217 1.000000 2.037733 0.000047 0.000000 22.600000 1879637070.715722 21.356580 0.060815
1.920000e+02 1069.152756 1029667.154644 5229.300975 42481.336029 146391.732749 92.878245 536.905669 1365.857150 770.908462 1211.364296 12083.520775 2182.829797 2520.627312 19428.133089 996153.444692 98767.693172 244575.474642 2443.696770 1240311.292359 4272014.801433 4994660.065602 59090309.561487 745198.892703 43592705.194879 23220996.676941 2240387.958550 2077230.820543 11746480.306921 42318963.954670 0.000000 4324704021.084884 0.797849 2.106691 0.886686 0.882732 0.959625 1.098407 1.001403 0.999939 1.019470 0.989982 0.987521 0.891954 1.029986 0.992348 1.101311 0.950649 0.999391 0.998551 0.994844 1.140263 1.642585 1.044599 1.137416 1.162908 61.980220 1.078199 0.999678 1.130611 1.018311 1.000000 2.037766 0.000047 0.000000 22.600000 1879605932.924247 21.299314 0.060814
1.930000e+02 1069.950354 1029682.109869 5230.009458 42486.144884 146361.422908 92.867307 536.911954 1365.857351 771.002858 1211.301622 12082.743057 2181.697320 2521.010194 19427.330575 996024.902276 98742.347321 244574.731595 2443.676803 1240277.902555 4272087.478722 4993827.563532 59076406.135505 745217.635434 43596863.420129 23216799.432934 2241462.127847 2077227.413618 11752795.562334 42322863.458085 0.000000 4324772886.222588 0.798444 2.106722 0.886807 0.882832 0.959427 1.098277 1.001415 0.999939 1.019595 0.989931 0.987457 0.891492 1.030143 0.992307 1.101169 0.950406 0.999388 0.998542 0.994817 1.140282 1.642311 1.044353 1.137445 1.163019 61.969017 1.078715 0.999677 1.131219 1.018405 1.000000 2.037798 0.000047 0.000000 22.600000 1879574802.359380 21.242072 0.060814
1.940000e+02 1070.747713 1029697.276365 5230.717860 42490.947959 146330.954789 92.856424 536.918259 1365.857551 771.097277 1211.238534 12081.956903 2180.565909 2521.398416 19426.517698 995896.679204 98716.962554 244573.981628 2443.656618 1240244.444602 4272159.963824 4992995.263520 59062386.929156 745236.264097 43601014.896684 23212588.850406 2242538.364705 2077224.000853 11759106.529404 42326763.313219 0.000000 4324840091.976042 0.799039 2.106753 0.886927 0.882932 0.959227 1.098149 1.001427 0.999939 1.019719 0.989880 0.987393 0.891029 1.030301 0.992265 1.101027 0.950161 0.999385 0.998534 0.994790 1.140302 1.642037 1.044106 1.137473 1.163129 61.957778 1.079233 0.999675 1.131826 1.018499 1.000000 2.037830 0.000047 0.000000 22.600000 1879543676.688716 21.184847 0.060814
1.950000e+02 1071.544503 1029712.591763 5231.426114 42495.745880 146300.506686 92.845558 536.924562 1365.857752 771.191684 1211.175451 12081.170877 2179.436664 2521.786702 19425.704588 995768.695617 98691.591346 244573.232062 2443.636416 1240210.987546 4272232.427066 4992163.221455 59048262.246503 745254.898642 43605162.040495 23208363.233504 2243614.979590 2077220.589263 11765416.011939 42330663.295147 0.000000 4324905669.717189 0.799634 2.106784 0.887047 0.883032 0.959027 1.098020 1.001438 0.999939 1.019844 0.989828 0.987329 0.890568 1.030460 0.992224 1.100886 0.949917 0.999382 0.998526 0.994763 1.140321 1.641764 1.043856 1.137502 1.163240 61.946499 1.079752 0.999673 1.132434 1.018593 1.000000 2.037861 0.000047 0.000000 22.600000 1879512551.727573 21.127663 0.060814
1.960000e+02 1072.340927 1029728.052669 5232.134218 42500.538551 146270.078571 92.834708 536.930864 1365.857952 771.286079 1211.112372 12080.384980 2178.309581 2522.175053 19424.891247 995640.950858 98666.233815 244572.482896 2443.616195 1240177.531893 4272304.868382 4991331.495182 59034031.150915 745273.539022 43609304.844574 23204122.729326 2244691.962593 2077217.177990 11771724.033259 42334563.405139 0.000000 4324969611.786499 0.800228 2.106816 0.887167 0.883131 0.958828 1.097892 1.001450 0.999939 1.019969 0.989777 0.987264 0.890107 1.030619 0.992182 1.100744 0.949673 0.999379 0.998518 0.994737 1.140340 1.641490 1.043604 1.137530 1.163351 61.935181 1.080270 0.999672 1.133041 1.018687 1.000000 2.037891 0.000047 0.000000 22.600000 1879481433.989553 21.070505 0.060814
1.970000e+02 1073.136984 1029743.655856 5232.842173 42505.326168 146239.670416 92.823873 536.937166 1365.858153 771.380463 1211.049297 12079.599210 2177.184655 2522.563468 19424.077674 995513.443510 98640.889872 244571.734129 2443.595956 1240144.077316 4272377.280108 4990500.083783 59019748.861493 745292.184432 43613443.226265 23199867.496463 2245769.305708 2077213.767585 11778030.616176 42338463.643778 0.000000 4325031871.990064 0.800822 2.106848 0.887287 0.883231 0.958629 1.097764 1.001462 0.999939 1.020094 0.989725 0.987200 0.889648 1.030777 0.992140 1.100603 0.949429 0.999376 0.998509 0.994710 1.140360 1.641217 1.043352 1.137559 1.163461 61.923823 1.080788 0.999670 1.133648 1.018780 1.000000 2.037920 0.000047 0.000000 22.600000 1879450323.413866 21.013373 0.060813
