Time Predator Cohort Stock Updated FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BMD BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC
3.300000e+02 WHB 9 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.300000e+02 WHT 0 0 1 1.143985e-01 7.711394e-01 1.940515e-05 1.522557e-02 0.000000e+00 1.770163e-05 2.605091e-03 1.586328e-18 0.000000e+00 9.659437e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.096452e-17
3.300000e+02 WHT 1 0 1 9.161354e-02 7.909327e-01 1.990620e-05 1.561647e-02 0.000000e+00 1.815742e-05 2.671452e-03 1.627195e-18 0.000000e+00 9.912778e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.254637e-17
3.300000e+02 WHT 2 0 1 9.976522e-02 7.541993e-01 2.167586e-05 3.517257e-02 0.000000e+00 1.977279e-05 2.909653e-03 1.771930e-18 0.000000e+00 1.079118e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.810098e-17
3.300000e+02 WHT 3 0 1 9.976635e-02 7.542375e-01 2.167433e-05 3.517614e-02 0.000000e+00 1.977241e-05 2.910225e-03 1.771884e-18 0.000000e+00 1.078683e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.808918e-17
3.300000e+02 WHT 4 0 1 9.976655e-02 7.542440e-01 2.167409e-05 3.517675e-02 0.000000e+00 1.977235e-05 2.910320e-03 1.771876e-18 0.000000e+00 1.078610e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.808724e-17
3.300000e+02 WHT 5 0 1 9.976666e-02 7.542472e-01 2.167397e-05 3.517706e-02 0.000000e+00 1.977232e-05 2.910367e-03 1.771872e-18 0.000000e+00 1.078573e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.808629e-17
3.300000e+02 WHT 6 0 1 9.976667e-02 7.542472e-01 2.167398e-05 3.517707e-02 0.000000e+00 1.977232e-05 2.910367e-03 1.771873e-18 0.000000e+00 1.078572e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.808631e-17
3.300000e+02 WHT 7 0 1 9.976679e-02 7.542512e-01 2.167382e-05 3.517744e-02 0.000000e+00 1.977228e-05 2.910427e-03 1.771868e-18 0.000000e+00 1.078527e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.808507e-17
3.300000e+02 WHT 8 0 1 9.976679e-02 7.542512e-01 2.167383e-05 3.517744e-02 0.000000e+00 1.977229e-05 2.910427e-03 1.771868e-18 0.000000e+00 1.078527e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.808509e-17
3.300000e+02 WHT 9 0 1 9.976679e-02 7.542512e-01 2.167383e-05 3.517745e-02 0.000000e+00 1.977229e-05 2.910427e-03 1.771868e-18 0.000000e+00 1.078526e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.808509e-17
3.300000e+02 CEP 0 0 2 2.650676e-03 0.000000e+00 0.000000e+00 8.937049e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.408002e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.399841e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.571155e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.300000e+02 CEP 1 0 2 3.571596e-01 0.000000e+00 0.000000e+00 1.765398e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.410750e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.300000e+02 BFS 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.905124e-01 0.000000e+00 0.000000e+00 0.000000e+00 9.469540e-03 9.943488e-13 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.110477e-06 1.298690e-05 0.000000e+00
3.300000e+02 BFF 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.364652e-01 7.996476e-09 1.852283e-02 3.854189e-02 0.000000e+00 0.000000e+00 0.000000e+00 2.554495e-01 4.510206e-01 0.000000e+00
3.300000e+02 BG 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.986362e-01 9.981208e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.185561e-04 8.453956e-04 0.000000e+00
3.300000e+02 BMD 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.650478e-10 1.760406e-09 7.985284e-09 7.051102e-01 0.000000e+00 8.669284e-10 0.000000e+00 3.857523e-04 0.000000e+00 0.000000e+00 4.675962e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.556659e-02 2.442614e-01 1.109609e-18
3.300000e+02 BML 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.274974e-02 5.613991e-01 5.817743e-02 2.935756e-11 0.000000e+00 1.534798e-01 0.000000e+00 2.772179e-04 0.000000e+00 0.000000e+00 1.695973e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.700600e-02 1.252147e-01 2.934424e-18
3.300000e+02 BMS 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.223088e-01 6.565418e-01 5.668851e-02 2.288800e-11 1.910489e-04 1.595122e-01 0.000000e+00 1.080649e-03 0.000000e+00 0.000000e+00 1.322228e-03 0.000000e+00 4.253318e-04 2.231938e-12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.442538e-03 4.868661e-04 1.143868e-18
3.300000e+02 ZL 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.080163e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.885626e-02 3.072105e-02 8.709351e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.663486e-02 2.051102e-03 0.000000e+00
3.300000e+02 BD 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.080001e-03 2.182844e-01 7.806356e-01 9.482409e-20
3.300000e+02 BC 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.106605e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.893395e-01 0.000000e+00 0.000000e+00 7.621206e-19
3.300000e+02 ZG 0 0 1 3.365532e-03 0.000000e+00 0.000000e+00 4.535133e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.659605e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.598157e-02 1.817394e-04 7.564775e-02 1.099782e-01 7.183002e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.572779e-02 1.411230e-02 2.502496e-18
3.300000e+02 ZM 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.046286e-01 1.869802e-02 8.504589e-01 0.000000e+00 0.000000e+00 0.000000e+00 1.689514e-02 9.319282e-03 0.000000e+00
3.300000e+02 ZS 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.151709e-01 0.000000e+00 3.078127e-01 0.000000e+00 0.000000e+00 0.000000e+00 1.174973e-01 5.951904e-02 0.000000e+00
3.300000e+02 BO 0 0 1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.183646e-01 7.816354e-01 0.000000e+00
3.600000e+02 FPS 0 0 2 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.317027e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.074277e-03 9.606540e-01 1.662355e-03 2.492436e-02 7.216702e-04 0.000000e+00 0.000000e+00 3.558280e-03 8.802052e-05 0.000000e+00
3.600000e+02 FPS 1 0 2 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.135345e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.036217e-03 9.393923e-01 2.562372e-03 3.796347e-02 1.111442e-03 0.000000e+00 0.000000e+00 5.454847e-03 1.258697e-04 0.000000e+00
3.600000e+02 FPS 2 0 2 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.252248e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.344611e-03 9.335402e-01 2.821953e-03 4.135727e-02 1.232672e-03 0.000000e+00 0.000000e+00 6.042731e-03 1.381254e-04 0.000000e+00
3.600000e+02 FPS 3 0 2 6.879890e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.204766e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.344132e-03 9.274187e-01 3.120818e-03 5.049966e-02 1.229731e-03 0.000000e+00 0.000000e+00 6.043722e-03 1.315692e-04 0.000000e+00
3.600000e+02 FPS 4 0 2 1.408096e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.204673e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.344103e-03 9.274120e-01 3.120788e-03 5.049940e-02 1.229716e-03 0.000000e+00 0.000000e+00 6.043649e-03 1.315673e-04 0.000000e+00
3.600000e+02 FPS 5 0 2 1.408097e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.204675e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.344104e-03 9.274120e-01 3.120789e-03 5.049941e-02 1.229716e-03 0.000000e+00 0.000000e+00 6.043651e-03 1.315674e-04 0.000000e+00
3.600000e+02 FPS 6 0 2 1.334300e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.692524e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.150556e-03 9.311068e-01 2.949567e-03 4.813380e-02 1.153872e-03 0.000000e+00 0.000000e+00 5.675579e-03 1.239893e-04 0.000000e+00
3.600000e+02 FPS 7 0 2 1.334300e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.692524e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.150556e-03 9.311068e-01 2.949567e-03 4.813380e-02 1.153872e-03 0.000000e+00 0.000000e+00 5.675579e-03 1.239893e-04 0.000000e+00
3.600000e+02 FPS 8 0 2 1.257209e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.143163e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.948405e-03 9.351298e-01 2.765607e-03 4.552181e-02 1.074151e-03 0.000000e+00 0.000000e+00 5.288370e-03 1.160963e-04 0.000000e+00
3.600000e+02 FPS 9 0 2 1.257209e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.143163e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.948405e-03 9.351298e-01 2.765607e-03 4.552180e-02 1.074151e-03 0.000000e+00 0.000000e+00 5.288370e-03 1.160963e-04 0.000000e+00
3.600000e+02 FVS 0 0 2 1.843106e-02 0.000000e+00 0.000000e+00 1.847006e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.105027e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.181567e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.825154e-03 6.544789e-03 7.395175e-01 9.572693e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVS 1 0 2 1.843100e-02 0.000000e+00 0.000000e+00 1.846976e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.105054e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.181589e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.825263e-03 6.544859e-03 7.395151e-01 9.572778e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVS 2 0 2 2.558317e-03 2.282228e-03 0.000000e+00 1.644444e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.491947e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.271897e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.103162e-02 7.142496e-03 7.360288e-01 1.063040e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVS 3 0 2 2.538185e-03 2.311541e-03 0.000000e+00 1.791294e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.309159e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.171285e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.901529e-03 6.876224e-03 7.479604e-01 1.018315e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVS 4 0 2 2.526914e-03 2.319571e-03 0.000000e+00 1.848656e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.249892e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.132658e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.502863e-03 6.759419e-03 7.525121e-01 1.001474e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVS 5 0 2 2.516433e-03 2.316021e-03 0.000000e+00 1.854450e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.226093e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.110221e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.340130e-03 6.669825e-03 7.551413e-01 9.913648e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVS 6 0 2 2.515740e-03 2.316681e-03 0.000000e+00 1.858892e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.222165e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.107731e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.313088e-03 6.662682e-03 7.554347e-01 9.902930e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVS 7 0 2 2.511766e-03 2.314017e-03 0.000000e+00 1.855126e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.216770e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.100799e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.275989e-03 6.630903e-03 7.562445e-01 9.871014e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVS 8 0 2 2.511688e-03 2.314090e-03 0.000000e+00 1.855617e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.216336e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.100524e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.272998e-03 6.630112e-03 7.562770e-01 9.869828e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVS 9 0 2 2.511659e-03 2.314117e-03 0.000000e+00 1.855805e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.216171e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.100418e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.271856e-03 6.629809e-03 7.562894e-01 9.869375e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVT 0 0 2 8.891877e-01 9.395209e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.686017e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVT 1 0 2 8.886451e-01 9.452231e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.683255e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVT 2 0 2 8.793869e-01 1.023653e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.824779e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+02 FVT 3 0 2 8.793869e-01 1.023653e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.824779e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
